268,.00,500.00,"9877770000896","discount green",3,0,20191101,81323,911
269,500.01,1500.00,"9877770000896","discount green",4,0,20191101,81323,911
270,1500.01,9999999.00,"9877770000896","discount green",5,0,20191101,81323,911
272,500.01,1500.00,"9877770000902","discount green",4,0,20191101,81323,911
273,1500.01,9999999.00,"9877770000902","discount green",5,0,20191101,81323,911
274,.00,500.00,"9877770000919","discount green",3,0,20191101,81323,911
275,500.01,1500.00,"9877770000919","discount green",4,0,20191101,81323,911
278,500.01,1500.00,"9877770000926","discount green",4,0,20191101,81323,911
279,1500.01,9999999.00,"9877770000926","discount green",5,0,20191101,81323,911
280,.00,500.00,"9877770000933","discount green",3,0,20191101,81323,911
282,1500.01,9999999.00,"9877770000933","discount green",5,0,20191101,81323,911
283,.00,500.00,"9877770000940","discount green",3,0,20191101,81323,911
284,500.01,1500.00,"9877770000940","discount green",4,0,20191101,81323,911
285,1500.01,9999999.00,"9877770000940","discount green",5,0,20191101,81323,911
287,500.01,1500.00,"9877770000957","discount green",4,0,20191101,81323,911
288,1500.01,9999999.00,"9877770000957","discount green",5,0,20191101,81323,911
289,.00,500.00,"9877770000964","discount green",3,0,20191101,81323,911
291,1500.01,9999999.00,"9877770000964","discount green",5,0,20191101,81323,911
292,.00,500.00,"9877770000971","discount green",3,0,20191101,81323,911
293,500.01,1500.00,"9877770000971","discount green",4,0,20191101,81323,911
295,.00,500.00,"9877770000988","discount green",3,0,20191101,81323,911
296,500.01,1500.00,"9877770000988","discount green",4,0,20191101,81323,911
297,1500.01,9999999.00,"9877770000988","discount green",5,0,20191101,81323,911
299,500.01,1500.00,"9877770000995","discount green",4,0,20191101,81323,911
300,1500.01,9999999.00,"9877770000995","discount green",5,0,20191101,81323,911
301,.00,500.00,"9877770001008","discount green",3,0,20191101,81323,911
303,1500.01,9999999.00,"9877770001008","discount green",5,0,20191101,81323,911
304,.00,500.00,"9877770001015","discount green",3,0,20191101,81323,911
305,500.01,1500.00,"9877770001015","discount green",4,0,20191101,81323,911
306,1500.01,9999999.00,"9877770001015","discount green",5,0,20191101,81323,911
308,500.01,1500.00,"9877770001022","discount green",4,0,20191101,81323,911
309,1500.01,9999999.00,"9877770001022","discount green",5,0,20191101,81323,911
310,.00,500.00,"9877770001039","discount green",3,0,20191101,81323,911
312,1500.01,9999999.00,"9877770001039","discount green",5,0,20191101,81323,911
313,.00,500.00,"9877770001046","discount green",3,0,20191101,81323,911
314,500.01,1500.00,"9877770001046","discount green",4,0,20191101,81323,911
316,.00,500.00,"9877770001053","discount green",3,0,20191101,81323,911
317,500.01,1500.00,"9877770001053","discount green",4,0,20191101,81323,911
318,1500.01,9999999.00,"9877770001053","discount green",5,0,20191101,81323,911
320,500.01,1500.00,"9877770001060","discount green",4,0,20191101,81323,911
321,1500.01,9999999.00,"9877770001060","discount green",5,0,20191101,81323,911
322,.00,500.00,"9877770001077","discount green",3,0,20191101,81323,911
323,500.01,1500.00,"9877770001077","discount green",4,0,20191101,81323,911
325,.00,500.00,"9877770001084","discount green",3,0,20191101,81323,911
326,500.01,1500.00,"9877770001084","discount green",4,0,20191101,81323,911
327,1500.01,9999999.00,"9877770001084","discount green",5,0,20191101,81323,911
329,500.01,1500.00,"9877770001091","discount green",4,0,20191101,81323,911
330,1500.01,9999999.00,"9877770001091","discount green",5,0,20191101,81323,911
331,.00,500.00,"9877770001107","discount green",3,0,20191101,81323,911
333,1500.01,9999999.00,"9877770001107","discount green",5,0,20191101,81323,911
334,.00,500.00,"9877770001114","discount green",3,0,20191101,81323,911
335,500.01,1500.00,"9877770001114","discount green",4,0,20191101,81323,911
337,.00,500.00,"9877770001121","discount green",3,0,20191101,81323,911
338,500.01,1500.00,"9877770001121","discount green",4,0,20191101,81323,911
339,1500.01,9999999.00,"9877770001121","discount green",5,0,20191101,81323,911
341,500.01,1500.00,"9877770001138","discount green",4,0,20191101,81323,911
342,1500.01,9999999.00,"9877770001138","discount green",5,0,20191101,81323,911
343,.00,500.00,"9877770001145","discount green",3,0,20191101,81323,911
344,500.01,1500.00,"9877770001145","discount green",4,0,20191101,81323,911
347,500.01,1500.00,"9877770001152","discount green",4,0,20191101,81323,911
348,1500.01,9999999.00,"9877770001152","discount green",5,0,20191101,81323,911
349,.00,500.00,"9877770001169","discount green",3,0,20191101,81323,911
